Non-BRTS,YE-603-D,YE-603-D-103,103,طويق,24.5854769,46.5598351,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-604-D,YE-604-D-104,104,الربيع,24.7863109,46.6602248,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-605-D,YE-605-D-105,105,طريق عثمان بن عفان,24.8014133,46.6960532,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-606-D,YE-606-D-106,106,SABIC,24.8069994,46.7093331,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-607-D,YE-607-D-107,107,محطة جامعة الاميره نوره 1,24.8416086,46.7174132,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-608-D,YE-608-D-108,108,الشرائع 370,21.4868892,39.9493642,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-609-D,YE-609-D-109,109,قطار المشاعر - محطة منى 3 - الجمرات,21.4183490,39.8706331,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-610-D,YE-610-D-110,110,فرزة حريب,14.9311315,45.4998844,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-611-D,YE-611-D-111,111,(بن كدسة (المثلث,20.0482199,42.6192506,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-612-D,YE-612-D-112,112,Building 14,22.3067107,39.1064536,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-613-D,YE-613-D-113,113,Building 16,22.3100123,39.1055171,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-614-D,YE-614-D-114,114,Clinic,22.3146615,39.1058203,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-615-D,YE-615-D-115,115,G-3900,22.3151556,39.1031975,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-616-D,YE-616-D-116,116,G-3967,22.3143031,39.1016577,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-617-D,YE-617-D-117,117,H-4113A,22.3089492,39.0967664,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-618-D,YE-618-D-118,118,H-4113A,22.3102064,39.0972567,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-619-D,YE-619-D-119,119,H-4119,22.3115235,39.0981380,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-620-D,YE-620-D-120,120,H-4207A,22.3140398,39.0977302,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-621-D,YE-621-D-121,121,H-4210,22.3153760,39.0975242,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-622-D,YE-622-D-122,122,H-4308C,22.3112853,39.0998946,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-623-D,YE-623-D-123,123,Harbor East,22.3160572,39.1034443,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-624-D,YE-624-D-124,124,Harbor Recreation,22.3145905,39.0996878,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-625-D,YE-625-D-125,125,Harbor West,22.3166894,39.1010198,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-626-D,YE-626-D-126,126,I-5022,22.3151388,39.0974577,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-627-D,YE-627-D-127,127,I-509M,22.3177300,39.0960200,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-628-D,YE-628-D-128,128,I-5203,22.3170399,39.0973064,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-629-D,YE-629-D-129,129,I-525M,22.3209046,39.0934083,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-630-D,YE-630-D-130,130,I-5374,22.3091650,39.0957867,1,,,,,,,,,,,,,,,,
Non-BRTS,YE-631-D,YE-631-D-131,131,I-5419,22.3062952,39.0953651,1,,,,,,,,,,,,,,,,
